date,price,open,high,low,change_percent
04/22/2021,4135,4170.5,4179.6,4123.7,-0.92%
04/21/2021,4173.4,4128.4,4175,4126.4,0.93%
04/20/2021,4134.9,4159.2,4159.2,4118.4,-0.68%
04/19/2021,4163.3,4179.8,4180.8,4150.5,-0.53%
04/16/2021,4185.5,4174.1,4191.3,4170.8,0.36%
04/15/2021,4170.4,4139.8,4173.5,4139.8,1.11%
04/14/2021,4124.7,4141.6,4151.7,4120.9,-0.41%
04/13/2021,4141.6,4130.1,4148,4124.4,0.33%
04/12/2021,4128,4124.7,4131.8,4114.8,-0.02%
04/09/2021,4128.8,4096.1,4129.5,4095.5,0.77%
04/08/2021,4097.2,4089.9,4098.2,4082.5,0.42%
04/07/2021,4079.9,4074.3,4083.1,4068.3,0.15%
04/06/2021,4073.9,4075.6,4086.2,4068.1,-0.10%
04/05/2021,4077.9,4034.4,4083.4,4034.4,1.44%
04/01/2021,4019.9,3992.8,4020.6,3992.8,1.18%
03/31/2021,3972.9,3967.2,3994.4,3967,0.36%
03/30/2021,3958.6,3963.3,3968,3944.3,-0.31%
03/29/2021,3971.1,3969.3,3981.8,3943.2,-0.09%
03/26/2021,3974.5,3917.1,3978.2,3917.1,1.66%
03/25/2021,3909.5,3879.3,3919.5,3853.5,0.52%
03/24/2021,3889.1,3919.9,3942.1,3889.1,-0.55%
03/23/2021,3910.5,3937.6,3949.1,3901.6,-0.76%
03/22/2021,3940.6,3916.5,3955.3,3914.2,0.70%
03/19/2021,3913.1,3913.1,3930.1,3886.8,-0.06%
03/18/2021,3915.5,3953.5,3969.6,3910.9,-1.47%
03/17/2021,3974.1,3949.6,3983.9,3935.7,0.29%
03/16/2021,3962.7,3973.6,3981,3953.4,-0.16%
03/15/2021,3968.9,3943,3970.1,3923.5,0.65%
03/12/2021,3943.3,3924.5,3945,3915.2,0.10%
03/11/2021,3939.3,3915.5,3960.3,3915.5,1.04%
03/10/2021,3898.8,3892,3917.3,3885.7,0.60%
03/09/2021,3875.4,3851.9,3903.8,3851.9,1.42%
03/08/2021,3821.3,3844.4,3881.1,3819.2,-0.54%
03/05/2021,3841.9,3793.6,3851.7,3730.2,1.95%
03/04/2021,3768.5,3818.5,3843.7,3723.3,-1.34%
03/03/2021,3819.7,3864,3874.5,3818.9,-1.31%
03/02/2021,3870.3,3903.6,3906.4,3868.6,-0.81%
03/01/2021,3901.8,3842.5,3914.5,3842.5,2.38%
02/26/2021,3811.2,3839.7,3861.1,3789.5,-0.47%
02/25/2021,3829.3,3915.8,3925,3814,-2.45%
02/24/2021,3925.4,3873.7,3928.7,3859.6,1.13%
02/23/2021,3881.4,3857.1,3896,3805.6,0.13%
02/22/2021,3876.5,3885.6,3902.9,3874.7,-0.77%
02/19/2021,3906.7,3921.2,3930.4,3903.1,-0.19%
02/18/2021,3914,3915.9,3922,3885,-0.44%
02/17/2021,3931.3,3918.5,3933.6,3900.4,-0.03%
02/16/2021,3932.6,3939.6,3950.4,3923.8,-0.06%
02/12/2021,3934.8,3911.7,3937.2,3905.8,0.47%
02/11/2021,3916.4,3916.4,3926,3890.4,0.17%
02/10/2021,3909.9,3920.8,3931.5,3884.9,-0.03%
02/09/2021,3911.2,3910.5,3918.3,3902.6,-0.11%
02/08/2021,3915.6,3892.6,3915.8,3892.6,0.74%
02/05/2021,3886.8,3878.3,3894.6,3874.9,0.39%
02/04/2021,3871.7,3836.7,3872.4,3836.7,1.08%
02/03/2021,3830.2,3840.3,3847.5,3816.7,0.10%
02/02/2021,3826.3,3791.8,3843.1,3791.8,1.39%
02/01/2021,3773.9,3731.2,3784.3,3725.6,1.61%
01/29/2021,3714.2,3778.1,3778.1,3694.1,-1.93%
01/28/2021,3787.4,3755.8,3830.5,3755.8,0.98%
01/27/2021,3750.8,3836.8,3836.8,3732.5,-2.57%
01/26/2021,3849.6,3863,3870.9,3847.8,-0.15%
01/25/2021,3855.4,3851.7,3859.2,3797.2,0.36%
01/22/2021,3841.5,3844.2,3852.3,3830.4,-0.30%
01/21/2021,3853.1,3857.5,3861.4,3845.1,0.03%
01/20/2021,3851.8,3816.2,3859.8,3816.2,1.39%
01/19/2021,3798.9,3781.9,3804.5,3780.4,0.81%
01/15/2021,3768.2,3788.7,3788.7,3749.6,-0.72%
01/14/2021,3795.5,3815,3823.6,3792.9,-0.38%
01/13/2021,3809.8,3802.2,3821,3791.5,0.23%
01/12/2021,3801.2,3801.6,3810.8,3776.5,0.04%
01/11/2021,3799.6,3803.1,3817.9,3789,-0.66%
01/08/2021,3824.7,3815.1,3826.7,3783.6,0.55%
01/07/2021,3803.8,3764.7,3811.6,3764.7,1.49%
01/06/2021,3748.1,3712.2,3783,3705.3,0.57%
01/05/2021,3726.9,3698,3737.8,3695.1,0.71%
01/04/2021,3700.7,3764.6,3770,3662.7,-1.47%
12/31/2020,3756.1,3733.3,3760.2,3726.9,0.65%
12/30/2020,3732,3736.2,3744.6,3730.2,0.13%
12/29/2020,3727,3750,3756.1,3723.3,-0.22%
12/28/2020,3735.4,3723,3740.5,3723,0.87%
12/24/2020,3703.1,3694,3703.8,3689.3,0.36%
12/23/2020,3690,3693.4,3711.2,3689.3,0.07%
12/22/2020,3687.3,3698.1,3698.3,3676.2,-0.21%
12/21/2020,3694.9,3684.3,3702.9,3636.5,-0.39%
12/18/2020,3709.4,3722.4,3726.7,3685.8,-0.35%
12/17/2020,3722.5,3713.7,3725.1,3710.9,0.58%
12/16/2020,3701.2,3696.2,3711.3,3688.6,0.18%
12/15/2020,3694.6,3666.4,3695.3,3659.6,1.29%
12/14/2020,3647.5,3675.3,3697.6,3645.8,-0.44%
12/11/2020,3663.5,3656.1,3665.9,3633.4,-0.13%
12/10/2020,3668.1,3659.1,3678.5,3645.2,-0.13%
12/09/2020,3672.8,3706,3712.4,3660.5,-0.79%
12/08/2020,3702.2,3683.1,3708.4,3678.8,0.28%
12/07/2020,3692,3694.7,3697.4,3678.9,-0.19%
12/04/2020,3699.1,3670.9,3699.2,3670.9,0.88%
12/03/2020,3666.7,3668.3,3682.7,3657.2,-0.06%
12/02/2020,3669,3653.8,3671,3644.8,0.18%
12/01/2020,3662.4,3645.9,3678.4,3645.9,1.13%
11/30/2020,3621.6,3634.2,3634.2,3594.4,-0.46%
11/27/2020,3638.3,3638.6,3644.3,3629.3,0.24%
11/25/2020,3629.7,3635.5,3635.5,3617.8,-0.16%
11/24/2020,3635.4,3594.5,3642.3,3594.5,1.62%
11/23/2020,3577.6,3566.8,3589.8,3552.8,0.57%
11/20/2020,3557.5,3579.3,3581.2,3556.8,-0.68%
11/19/2020,3581.9,3559.4,3585.2,3543.8,0.40%
11/18/2020,3567.8,3612.1,3619.1,3567.3,-1.16%
11/17/2020,3609.5,3610.3,3623.1,3588.7,-0.48%
11/16/2020,3626.9,3600.2,3628.5,3600.2,1.16%
11/13/2020,3585.2,3552.6,3593.7,3552.6,1.36%
11/12/2020,3537,3562.7,3569,3518.6,-1.00%
11/11/2020,3572.7,3563.2,3581.2,3557,0.77%
11/10/2020,3545.5,3543.3,3557.2,3511.9,-0.14%
11/09/2020,3550.5,3583,3646,3547.5,1.17%
